Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
4/17/26 9:37:58 AM,Joe,,,9 Iron,69.16983774413188,9.647027015686035,-8.456766128540039,-5.379169940948486,3.0775961875915527,99.93918896062765,1.4448376954463236,6.225545883178711,-5.476742267608643,1854.675537109375,-195.81939697265625,1864.984375,Estimated,6.027044296264648,2.442230224609375,83.1063338152067,-4.7304816246032715,-6.853678929419864,152.372208375839,-4.381951808929443,-11.642050138191497,,,,,1.1995717,69.99998,101.325,0,,,,,69.0,70.0,,1.0
4/17/26 9:38:22 AM,Joe,,,9 Iron,93.77524096708086,,,,0.0,89.86936608808077,0.9583485487350416,6.976203918457031,-4.435748100280762,8141.52978515625,-3261.963134765625,8770.6845703125,Measured,21.8338680267334,4.397984027862549,88.47167381360045,2.15667462348938,3.329478693133577,122.00602500561759,4.116039752960205,8.75720514712997,,,,,1.1995717,69.99998,101.325,0,,,,,930.0,477.0,,1.9
4/17/26 9:39:08 AM,Joe,,,9 Iron,79.69664947083787,1.921438455581665,-7.351199150085449,-6.407674789428711,0.9435243606567383,100.39023868339609,1.2596544440695754,7.346346378326416,-6.183243274688721,3410.79150390625,-789.5968627929688,3500.994384765625,Estimated,13.034340858459473,4.879323959350586,107.90558729063287,-3.026597499847412,-5.697338912743596,153.58692079078494,-2.069519281387329,-5.546622597535034,,,,,1.1995717,69.99998,101.325,0,,,,,1203.0,174.0,,6.9
4/17/26 9:39:51 AM,Joe,,,9 Iron,77.3210395807527,,-11.21548843383789,-4.652823448181152,6.562664985656738,86.14681069135837,1.1141444962258713,34.90960693359375,-5.225295543670654,5783.65380859375,-313.91217041015625,5792.16650390625,Estimated,3.1067235469818115,29.323688507080078,106.60072219861982,-3.9609642028808594,-7.363616220802982,112.06581836610329,-3.9153168201446533,-7.652183530211762,,,,,1.1995717,69.99998,101.325,0,,,,,73.0,74.0,,1.0
4/17/26 9:40:02 AM,Joe,,,9 Iron,78.38864111439536,3.1899218559265137,-6.269286632537842,-8.897989273071289,-2.6287026405334473,95.62894968621289,1.2199337598754665,18.366180419921875,-8.093466758728027,6480.5673828125,-18.46946144104004,6480.59375,Measured,0.16329115629196167,18.02104949951172,125.9126771674903,-8.02511978149414,-17.578303553196598,135.434952516464,-8.015132904052734,-18.884301289903,,,,,1.1995717,69.99998,101.325,0,,,,,1272.0,209.0,,6.1
4/17/26 9:40:14 AM,Joe,,,9 Iron,81.03257003816947,8.011137962341309,-1.6790646314620972,-7.493953227996826,-5.8148884773254395,92.68203972916818,1.1437628065543441,26.66250991821289,-6.365799427032471,3878.555908203125,519.402099609375,3913.179443359375,Estimated,-7.627462387084961,24.404483795166016,128.9263046945487,-9.180420875549316,-20.56935327885345,140.57146074056416,-9.369343757629395,-22.884743941633303,,,,,1.1995717,69.99998,101.325,0,,,,,1116.0,199.0,,5.6
4/17/26 9:40:23 AM,Joe,,,9 Iron,82.88045909119745,5.033171653747559,-1.6097941398620605,-4.00647497177124,-2.3966808319091797,95.08309572529775,1.1472317693205965,21.138221740722656,-3.4924380779266357,6402.5830078125,1530.5128173828125,6582.9736328125,Measured,-13.444046974182129,20.479801177978516,124.99622368332804,-9.214925765991211,-20.01669984685676,133.2157615601547,-9.509939193725586,-22.009716467803127,,,,,1.1995717,69.99998,101.325,0,,,,,1206.0,187.0,,6.4
4/17/26 9:40:34 AM,Joe,,,9 Iron,80.70684793427235,4.212258338928223,-1.8481264114379883,-2.1732571125030518,-0.3251307010650635,98.85673959850838,1.2248866376124279,14.742959022521973,-2.0164132118225098,4797.6630859375,189.73072814941406,4801.4130859375,Measured,-2.26466703414917,14.194174766540527,131.4862986353543,-2.853344678878784,-6.545471289860816,146.8673132014504,-2.9317798614501953,-7.5119566938278455,,,,,1.1995717,69.99998,101.325,0,,,,,1158.0,175.0,,6.6
4/17/26 9:41:04 AM,Joe,,,7 Iron,85.05395078283595,3.526573419570923,-2.3296899795532227,-7.261626243591309,-4.931936264038086,101.43901590116552,1.1926431984348937,22.880895614624023,-6.256371974945068,6289.7392578125,262.4930114746094,6295.21435546875,Measured,-2.389768600463867,26.401531219482422,137.49618229903575,-7.371342658996582,-17.64073459495084,145.14881377666538,-7.412988662719727,-18.727209937228306,,,,,1.1995717,69.99998,101.325,0,,,,,1218.0,169.0,,7.2
4/17/26 9:41:46 AM,Joe,,,7 Iron,83.33797700591145,-5.279538631439209,4.344055652618408,5.04317045211792,0.6991147994995117,75.43667948237469,0.905189712932721,26.2121524810791,4.68613338470459,3210.62841796875,705.014892578125,3287.12353515625,Estimated,-12.384891510009766,14.670668601989746,94.74596639317791,1.4576367139816284,2.410116418870207,109.29609116815415,1.0583240985870361,2.019088699018757,,,,,1.1995717,69.99998,101.325,0,,,,,1154.0,130.0,,8.9
4/17/26 9:42:17 AM,Joe,,,7 Iron,86.22968546731522,3.5206282138824463,-1.410935640335083,-1.9833638668060303,-0.5724282264709473,96.78425580668467,1.1224006591485258,18.13313102722168,-1.8057262897491455,5417.41259765625,-1880.5269775390625,5734.521484375,Measured,19.143239974975586,17.05573272705078,127.27900961461238,5.737809181213379,12.72495128768427,138.7942390074776,6.308603763580322,15.251206809350094,,,,,1.1995717,69.99998,101.325,0,,,,,1168.0,173.0,,6.8
4/17/26 9:42:39 AM,Joe,,,7 Iron,84.57741228784931,7.956171989440918,-5.842707633972168,-3.071857452392578,2.77085018157959,105.335794351915,1.2454364765076633,29.959537506103516,-3.254373788833618,5862.771484375,70.64878845214844,5863.197265625,Measured,-0.6904041171073914,37.533302307128906,140.10880771480103,-3.59771466255188,-8.791855105369214,146.3273983719259,-3.605597496032715,-9.202272977520266,,,,,1.1995717,69.99998,101.325,0,,,,,1102.0,175.0,,6.3
4/17/26 9:42:59 AM,Joe,,,7 Iron,83.78799420727434,5.705028533935547,-1.230285882949829,0.6869033575057983,1.9171892404556274,107.5521484817363,1.2836224270469383,4.031793594360352,0.4102960228919983,2539.73681640625,-391.2470703125,2569.69580078125,Estimated,8.757585525512695,1.980759620666504,91.43181047414545,1.8280986547470093,2.9168956548835974,161.4398739365038,2.451840877532959,6.906304668149506,,,,,1.1995717,69.99998,101.325,0,,,,,1108.0,187.0,,5.9
4/17/26 9:43:23 AM,Joe,,,7 Iron,80.5807779239772,4.976282596588135,-2.789217948913574,2.481992483139038,5.271210670471191,95.99348947501814,1.191270324612426,29.559947967529297,1.6897584199905396,7468.4697265625,335.3498840332031,7475.9951171875,Measured,-2.5709736347198486,30.942134857177734,121.60256153016579,0.4579955041408539,0.9725158113402853,125.64320368195247,0.43114715814590454,0.9457742891495204,,,,,1.1995717,69.99998,101.325,0,,,,,1157.0,166.0,,7.0
4/17/26 9:43:42 AM,Joe,,,7 Iron,83.33853166617064,9.13110065460205,1.1258817911148071,-0.4363626539707184,-1.5622444152832031,108.0927459700413,1.2970320427893869,6.862015724182129,-0.21755997836589813,2653.572265625,84.25040435791016,2654.909423828125,Measured,-1.8185189962387085,4.911044597625732,119.59179388465114,-0.6192882657051086,-1.2929715405194675,174.90031525218893,-0.7478196620941162,-2.282979659416753,,,,,1.1995717,69.99998,101.325,0,,,,,1219.0,180.0,,6.8
4/17/26 9:44:33 AM,Joe,,,7 Iron,80.08740335681563,2.5958023071289062,-3.8655550479888916,-3.0182459354400635,0.8473091125488281,94.69444954830489,1.182388809965658,23.69115447998047,-2.9629409313201904,6818.45654296875,-2337.51123046875,7208.0029296875,Measured,18.922800064086914,22.880332946777344,122.58609761716187,5.380372524261475,11.494550805079342,129.00604454968337,5.722314834594727,12.862893018614068,,,,,1.1995717,69.99998,101.325,0,,,,,1219.0,188.0,,6.5
4/17/26 9:44:50 AM,Joe,,,7 Iron,83.63291973204124,3.5752837657928467,-0.4516986906528473,-4.216497421264648,-3.764798641204834,100.64614186051409,1.2034273367829675,27.099824905395508,-3.5200464725494385,6229.0712890625,315.7414245605469,6237.068359375,Measured,-2.9017460346221924,30.969451904296875,134.3219903927567,-4.898330211639404,-11.469513725420935,140.87923972729726,-4.942010879516602,-12.136455804552828,,,,,1.1995717,69.99998,101.325,0,,,,,1231.0,186.0,,6.6
4/17/26 9:45:00 AM,Joe,,,7 Iron,86.55924752685284,7.856517791748047,-2.2593472003936768,-9.220135688781738,-6.960788726806641,105.91918601252475,1.223661122743309,24.61334228515625,-7.856334209442139,7673.341796875,662.584716796875,7701.8955078125,Estimated,-4.935186862945557,31.719554901123047,139.2780681086129,-10.4342622756958,-25.224241371855648,143.92383872471873,-10.488224029541016,-26.1989520082115,,,,,1.1995717,69.99998,101.325,0,,,,,1220.0,179.0,,6.8
4/17/26 9:45:59 AM,Joe,,,7 Iron,83.64812595637764,6.648105621337891,-3.1300227642059326,-7.900373458862305,-4.770350456237793,95.08586902659368,1.13673639354671,27.851350784301758,-6.881196022033691,5923.9599609375,80.33646392822266,5924.5048828125,Measured,-0.7769562602043152,28.181716918945312,125.94765356936584,-7.224336624145508,-15.83853731630981,132.899981054004,-7.233916759490967,-16.73476589633411,,,,,1.1995717,69.99998,101.325,0,,,,,40.0,41.0,,1.0
