Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
1/8/26 4:34:54 PM,Joe,,7 Iron,84.10880458124554,-0.46,-0.31,4.43,4.739999999999999,103.63726250683314,1.2321808997620927,26.3799991607666,3.5999999046325684,6061.2646484375,-891.8070068359375,6126.52001953125,Measured,8.369999885559082,31.719999313354492,137.52187226596675,8.229999542236328,19.68503937007874,143.60235953477007,8.319999694824219,20.789589051708045,,,1.1586727,69.998,98.4,56
1/8/26 4:35:03 PM,Joe,,7 Iron,88.06818181818181,2.24,-1.11,1.79,2.9000000000000004,108.29008555702423,1.2296164553571785,24.489999771118164,1.3300000429153442,5846.96728515625,12.24587631225586,5846.97998046875,Measured,-0.11999999731779099,32.4900016784668,147.4409528917528,1.4700000286102295,3.772965931412638,154.18854494003068,1.4500000476837158,3.904199402059053,,,1.1586727,69.998,98.4,56
1/8/26 4:36:16 PM,Joe,,5 Iron,88.9182176091625,-2.32,0.68,-4.13,-4.81,116.79044176018401,1.3134590964647208,16.440000534057617,-3.299999952316284,5657.07763671875,1206.5772705078125,5784.31982421875,Estimated,-12.039999961853027,25.290000915527344,162.80620638362586,-9.630000114440918,-27.241907094720155,171.7410250285792,-9.869999885559082,-29.451006457978764,,,1.1586727,69.998,98.4,56
1/8/26 4:36:34 PM,Joe,,5 Iron,90.12616320687187,-0.07,-0.07,5.61,5.680000000000001,108.08876094940995,1.1993050308966051,20.34000015258789,4.599999904632568,5956.6435546875,-483.4458312988281,5976.22998046875,Measured,4.639999866485596,26.75,148.07523392003978,7.389999866485596,19.02887097389575,155.70866675723153,7.440000057220459,20.155293422108247,,,1.1586727,69.998,98.4,56
1/8/26 4:36:44 PM,Joe,,5 Iron,91.44595561918398,0.27,-1.24,2.57,3.8099999999999996,110.41517674112286,1.207436414147543,18.81999969482422,1.9500000476837158,5331.11962890625,-518.9635009765625,5356.31982421875,Measured,5.559999942779541,25.510000228881836,154.53849251814714,4.769999980926514,12.849956255468067,163.67017023415286,4.880000114440918,13.921696787222581,,,1.1586727,69.998,98.4,56
1/8/26 4:36:53 PM,Joe,,5 Iron,88.44846098783107,3.69,-1.53,14.22,15.75,92.60916590434616,1.0470410097592036,26.3700008392334,11.489999771118164,5004.99658203125,-2124.494873046875,5437.22998046875,Measured,23.0,23.270000457763672,120.49431354459294,22.0,45.13342132301364,128.26990476326262,22.40999984741211,48.90638803663946,,,1.1586727,69.998,98.4,56
1/8/26 4:37:40 PM,Joe,,3 Iron,93.66052254831781,0.0,-9.6,2.94,12.54,115.94041211313235,1.2378791934811246,14.34000015258789,1.2200000286102295,4945.2880859375,-2672.791748046875,5621.35986328125,Estimated,28.389999389648438,19.09000015258789,155.16186010806265,13.9399995803833,37.37970287092715,165.96674814833327,14.75,42.26815564947387,,,1.1586727,69.998,98.4,56
1/8/26 4:38:47 PM,Joe,,3 Iron,90.57355046528275,2.19,-1.33,5.59,6.92,118.11023451382549,1.3040256665117447,17.899999618530273,4.420000076293945,5510.36669921875,-1204.476806640625,5640.47021484375,Measured,12.329999923706055,28.059999465942383,169.88188575884803,11.270000457763672,33.2021004050214,175.02186492359232,11.399999618530273,34.590987708624894,,,1.1586727,69.998,98.4,56
1/8/26 4:38:56 PM,Joe,,3 Iron,91.49069434502505,0.0,-10.08,-1.17,8.91,118.57998908718058,1.2960879785215942,16.049999237060547,-2.2200000286102295,4625.2275390625,386.7654113769531,4641.3701171875,Estimated,-4.78000020980835,24.969999313354492,172.12379635788324,-4.650000095367432,-13.943569553805775,183.37706985540382,-4.75,-15.179352706081493,,,1.1586727,69.998,98.4,56
1/8/26 4:39:05 PM,Joe,,3 Iron,91.58017179670722,-2.35,2.81,5.86,3.0500000000000003,113.77058117920447,1.2423058282938828,19.260000228881836,5.170000076293945,5639.77294921875,-1496.412109375,5834.919921875,Measured,14.859999656677246,27.469999313354492,157.50219189901676,13.149999618530273,35.83770828714312,165.70429163654958,13.420000076293945,38.45144340268166,,,1.1586727,69.998,98.4,56
1/8/26 4:39:34 PM,Joe,,3 Iron,93.9065855404438,5.5,-1.66,-3.05,-1.39,116.47727204461395,1.240352541563226,11.890000343322754,-2.7200000286102295,3314.01416015625,-108.20008087158203,3315.780029296875,Measured,1.8700000047683716,15.199999809265137,165.51837937829794,-2.1700000762939453,-6.255467837042487,184.52536715610134,-2.0799999237060547,-6.714785505780398,,,1.1586727,69.998,98.4,56
1/8/26 4:40:50 PM,Joe,,3 Hybrid,98.9396921975662,4.36,-5.44,-0.48,4.960000000000001,127.79617275437374,1.2916572703620899,5.369999885559082,-1.0700000524520874,4043.376953125,-500.04632568359375,4074.179931640625,Measured,7.050000190734863,9.899999618530273,168.4055178184209,1.559999942779541,4.5931756444281895,193.12116834852432,1.909999966621399,6.452318564487568,,,1.1586727,69.998,98.4,56
1/8/26 4:41:26 PM,Joe,,3 Hybrid,93.5934144595562,-3.65,2.14,9.88,7.74,107.5742666262256,1.1493785887329802,11.989999771118164,8.390000343322754,4010.908447265625,-1513.9962158203125,4287.14013671875,Measured,20.68000030517578,12.289999961853027,139.32633587694545,16.079999923706055,38.59361429957059,155.33682555351356,16.809999465942383,44.925636298178794,,,1.1586727,69.998,98.4,56
1/8/26 4:41:32 PM,Joe,,3 Hybrid,90.66302791696494,-0.13,-5.94,4.98,10.920000000000002,112.42841428403096,1.2400690432157218,15.710000038146973,3.3499999046325684,3445.710693359375,-1270.5064697265625,3672.47998046875,Measured,20.239999771118164,18.739999771118164,166.48074773352917,11.449999809265137,33.038056741549276,174.5844262791431,11.770000457763672,35.597112026531654,,,1.1586727,69.998,98.4,56
1/8/26 4:41:54 PM,Joe,,3 Hybrid,98.85021474588403,2.56,-4.22,16.08,20.299999999999997,125.6487074287431,1.2711020178534809,12.170000076293945,12.680000305175781,5827.92822265625,-1604.1845703125,6044.68017578125,Measured,15.390000343322754,22.309999465942383,173.49081298080537,21.8700008392334,64.63254426303706,178.70735308629634,22.040000915527344,67.06036712032395,,,1.1586727,69.998,98.4,56
1/8/26 4:42:03 PM,Joe,,3 Hybrid,93.9513242662849,2.12,-9.03,1.29,10.32,132.69506016200836,1.4123809451148623,12.550000190734863,-0.07000000029802322,5140.41943359375,-956.432861328125,5228.64013671875,Measured,10.539999961853027,26.75,192.50874757140954,5.460000038146973,18.307086363865007,203.1605471046161,5.710000038146973,20.2099732526644,,,1.1586727,69.998,98.4,56
