Date,Player,Club Name,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity
,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],,,[g/L],[deg F],[kPa],[%]
12/28/25 4:12:04 PM,Joe,,9 Iron,77.57064523062027,4.9719414710998535,-4.486596584320068,-11.079061508178711,-6.592464923858643,86.81546643365684,1.1191793773991616,26.76267433166504,-9.661986351013184,5139.751953125,549.0529174804688,5168.9951171875,Estimated,-6.09748649597168,21.668306350708008,112.31699432079353,-12.96357536315918,-25.19627360012692,120.35739494851046,-13.008772850036621,-27.092466829955736,,,1.1540899,70.0,98.13636,69
12/28/25 4:12:30 PM,Joe,,9 Iron,73.434509544946,2.0894196033477783,-5.783603668212891,-0.8867281675338745,4.896875381469727,86.79813543386602,1.1819801884935415,17.865861892700195,-1.4520636796951294,4766.51513671875,1190.3896484375,4912.9111328125,Estimated,-14.022224426269531,12.59699535369873,107.23109841868217,-6.063009262084961,-11.326002636606612,119.6254102785339,-6.5052361488342285,-13.55287075459905,,,1.1540899,70.0,98.13636,69
12/28/25 4:13:10 PM,Joe,,9 Iron,74.59086525329285,0.8007994294166565,-6.2444024085998535,-8.411356925964355,-2.166954517364502,82.11530953027047,1.1008762165638701,26.441246032714844,-7.690622806549072,6307.7490234375,147.53456115722656,6309.47412109375,Estimated,-1.339870572090149,19.335742950439453,104.2584880651973,-8.950716972351074,-16.221058337394336,107.87178733738911,-8.9318208694458,-16.74808333656398,,,1.1540899,70.0,98.13636,69
12/28/25 4:13:26 PM,Joe,,9 Iron,78.19281190996436,1.502440333366394,-3.4008567333221436,-0.050075922161340714,3.350780725479126,82.1492803378368,1.050598876434168,26.350095748901367,-0.46667248010635376,9678.2626953125,-52.94091796875,9678.4072265625,Estimated,0.313409686088562,19.858131408691406,95.43949537702746,-0.38966768980026245,-0.6495585643921833,98.2099401252059,-0.38461339473724365,-0.6594874571001749,,,1.1540899,70.0,98.13636,69
12/28/25 4:13:39 PM,Joe,,9 Iron,79.2728037004737,8.365482330322266,-7.864713191986084,-8.732490539550781,-0.8677773475646973,90.07903619928709,1.136317021656556,23.020524978637695,-8.157153129577637,3239.7783203125,31.7055606842041,3239.933349609375,Estimated,-0.5606979131698608,18.474885940551758,123.57148598498247,-8.864303588867188,-19.041718043263085,136.44312727586907,-8.81623649597168,-20.912079464836488,,,1.1540899,70.0,98.13636,69
12/28/25 4:14:37 PM,Joe,,9 Iron,83.35837143697991,1.613903522491455,-3.3955776691436768,7.157516002655029,10.553093910217285,89.77003923551304,1.076916903341621,28.57647705078125,5.4544677734375,10851.462890625,-3615.1904296875,11437.8251953125,Measured,18.425617218017578,25.238571166992188,100.00807928183782,15.068595886230469,25.99962322939308,101.43141525415402,15.139643669128418,26.491084645322196,,,1.1540899,70.0,98.13636,69
12/28/25 4:15:50 PM,Joe,,7 Iron,83.40676341128503,6.416241645812988,-6.556514739990234,-4.380660057067871,2.1758546829223633,97.73333924279183,1.1717675551185385,16.49557113647461,-4.418770790100098,5490.4765625,-307.7393798828125,5499.09423828125,Measured,3.20805287361145,16.338298797607422,128.69554554696472,-3.4390604496002197,-7.720085892464545,139.24459355605453,-3.3208353519439697,-8.065995164639263,,,1.1540899,70.0,98.13636,69
12/28/25 4:15:58 PM,Joe,,7 Iron,85.81427053289066,,-6.503689289093018,-8.208346366882324,-1.7046570777893066,101.63344565509641,1.1843420100639628,11.838356018066406,-7.556309700012207,4049.634521484375,123.53926086425781,4051.518310546875,Estimated,-1.7473390102386475,10.973649024963379,130.40611020119067,-8.41955852508545,-19.094149271647137,147.29737609703085,-8.444293022155762,-21.63036393159748,,,1.1540899,70.0,98.13636,69
12/28/25 4:16:06 PM,Joe,,7 Iron,85.7751627180008,8.386438369750977,-4.765857219696045,-7.289942264556885,-2.52408504486084,97.86951260303888,1.14100060555758,24.314701080322266,-6.584461688995361,1123.390869140625,648.5900268554688,1297.1800537109375,Measured,-30.000001907348633,19.29323959350586,144.83622887211732,-12.365086555480957,-31.015243012969783,165.8124247873862,-13.053966522216797,-37.451829184384486,,,1.1540899,70.0,98.13636,69
12/28/25 4:16:41 PM,Joe,,7 Iron,81.25588479175171,3.8213424682617188,-1.6546186208724976,-4.3686299324035645,-2.7140111923217773,105.46969787171678,1.2979945777714674,20.439977645874023,-3.7955291271209717,6252.9580078125,20.385013580322266,6252.9912109375,Measured,-0.1867869794368744,25.65968894958496,143.03015494492632,-4.315929412841797,-10.763902155224525,150.13306785443325,-4.289665222167969,-11.229825875056177,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:04 PM,Joe,,7 Iron,85.92690069844404,4.255918979644775,-3.9157233238220215,-1.171124815940857,2.744598388671875,92.47884634314218,1.076250226546537,17.225053787231445,-1.451951265335083,4960.052734375,-28.31410789489746,4960.13330078125,Measured,0.3270653784275055,14.56928539276123,119.76713479243135,-1.4203754663467407,-2.968782462890171,131.11222968848256,-1.401373267173767,-3.20654189701364,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:25 PM,Joe,,5 Iron,83.67430592061113,4.037784576416016,-3.7838900089263916,5.834500312805176,9.618390083312988,89.8980377568632,1.0743804417350895,19.801090240478516,4.319124221801758,8432.8798828125,-989.3700561523438,8490.7197265625,Measured,6.6915178298950195,17.469364166259766,110.70975689958921,7.611978054046631,14.665032934954786,116.73495108269853,7.712916851043701,15.666951031822546,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:32 PM,Joe,,5 Iron,87.23724716120988,7.3102264404296875,-9.266400337219238,-5.917440891265869,3.348959445953369,107.6407234585106,1.233884916835995,20.288667678833008,-6.020196914672852,3725.65625,206.63519287109375,3731.382080078125,Measured,-3.174530029296875,24.426801681518555,157.47095343321953,-7.795633792877197,-21.359380253135168,170.5597204173331,-7.829775333404541,-23.235400726371758,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:40 PM,Joe,,5 Iron,88.90464976589938,5.177676200866699,-3.7221157550811768,-3.60131573677063,0.12080001831054688,110.35963391609165,1.2413257822474617,21.131940841674805,-3.4239397048950195,9796.322265625,321.9127197265625,9801.6103515625,Measured,-1.8820946216583252,30.704572677612305,137.9883049458448,-5.062563419342041,-12.176525978695794,140.6235582246555,-5.059505462646484,-12.401611473303767,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:49 PM,Joe,,5 Iron,114.13982278036065,,,,0.0,118.90179443632438,1.0417205103351808,18.025718688964844,-6.220834255218506,5418.3515625,7.550310134887695,5418.35693359375,Measured,-0.07983990013599396,29.259069442749023,169.7167991444612,-6.966944694519043,-20.586086383328976,178.5834505176294,-6.916364669799805,-21.505134729367022,,,1.1540899,70.0,98.13636,69
12/28/25 4:17:58 PM,Joe,,5 Iron,90.72409754748334,8.098522186279297,-5.536689281463623,-9.979790687561035,-4.443101406097412,114.24036988549857,1.2592064619403598,18.162384033203125,-8.89041519165039,5707.39892578125,416.12506103515625,5722.54833984375,Estimated,-4.170043468475342,26.887834548950195,160.01930804181703,-11.95210075378418,-33.139024819601865,168.60636513377113,-11.966422080993652,-34.95863416376389,,,1.1540899,70.0,98.13636,69
12/28/25 4:18:07 PM,Joe,,5 Iron,88.87582449889132,5.786249160766602,-1.7568714618682861,-3.670313835144043,-1.9134423732757568,96.65584769006618,1.0875381267632789,20.39740753173828,-3.234710931777954,3744.746826171875,439.5047607421875,3770.449951171875,Measured,-6.693934917449951,18.991792678833008,133.78322698104205,-5.81517219543457,-13.554874263306198,146.46933981961362,-5.978878498077393,-15.256511257702284,,,1.1540899,70.0,98.13636,69
12/28/25 4:18:33 PM,Joe,,3 Hybrid,93.94157931219277,5.008615016937256,-9.01037883758545,20.61029624938965,29.62067413330078,104.38875035891468,1.111209233687707,2.579014301300049,15.802323341369629,3575.158203125,-2064.1181640625,4128.23681640625,Estimated,30.0,1.0367796421051025,67.14669425343591,20.530994415283203,23.549287233661374,125.31086111527624,22.79976463317871,48.55944832896102,,,1.1540899,70.0,98.13636,69
12/28/25 4:19:30 PM,Joe,,3 Hybrid,82.26035745466447,3.4017257690429688,-10.159297943115234,12.036410331726074,22.195709228515625,118.03813721336633,1.4349334341079152,1.0083887577056885,8.615778923034668,9241.6845703125,-2157.099609375,9490.08984375,Measured,13.138178825378418,5.820230960845947,130.07189032286797,14.745716094970703,33.10715432555031,148.85461027958053,15.492807388305664,39.76164423157432,,,1.1540899,70.0,98.13636,69
12/28/25 4:19:38 PM,Joe,,3 Hybrid,83.85658434824852,-3.8147811889648438,-0.43860897421836853,-4.909570217132568,-4.470961093902588,124.29741850561471,1.4822618816599924,16.719186782836914,-4.087714195251465,4466.091796875,-1418.5804443359375,4685.97314453125,Estimated,17.621593475341797,28.1292724609375,181.57989021361342,4.067797660827637,12.88082655959242,192.40825716487586,4.518826961517334,15.159342649831965,,,1.1540899,70.0,98.13636,69
12/28/25 4:19:49 PM,Joe,,3 Hybrid,86.2669927696714,7.1008453369140625,-6.89776086807251,1.2036824226379395,8.10144329071045,95.83885019475764,1.1109561967767048,13.37751579284668,0.1256360411643982,3649.1728515625,-2.6028130054473877,3649.173828125,Measured,0.04086684435606003,10.505444526672363,120.90511105087694,0.14127421379089355,0.3000529693180495,138.1015026663232,0.14265252649784088,0.3446829900445379,,,1.1540899,70.0,98.13636,69
12/28/25 4:20:08 PM,Joe,,3 Hybrid,85.83506602599267,3.8394250869750977,-5.902009963989258,8.669185638427734,14.571195602416992,112.45085669144103,1.3100806220314263,16.733476638793945,6.382565021514893,3632.4951171875,-368.4443054199219,3651.1328125,Measured,5.791708469390869,21.393939971923828,164.92511552358445,9.11598014831543,26.129683380260452,178.75479483750445,9.234503746032715,28.685805887270682,,,1.1540899,70.0,98.13636,69
12/28/25 4:20:42 PM,Joe,,3 Hybrid,88.49902245174073,6.674637317657471,-5.874654769897461,3.9497718811035156,9.824426651000977,97.20038753282878,1.0983215954259042,9.209299087524414,2.50935435295105,2404.610595703125,32.07516860961914,2404.824462890625,Measured,-0.7642247676849365,5.202040672302246,102.67602281411907,2.397432327270508,4.295141208828904,140.4461397586532,2.347520351409912,5.752929239448287,,,1.1540899,70.0,98.13636,69
12/28/25 4:20:58 PM,Joe,,3 Hybrid,89.32971578883374,-0.7376440763473511,-4.4419355392456055,10.673284530639648,15.115220069885254,98.52719460544027,1.1029610218210972,15.002313613891602,8.211471557617188,4175.7314453125,-1183.244140625,4340.13818359375,Measured,15.820720672607422,13.313798904418945,128.08574466254768,14.077417373657227,31.15463131681828,141.9803288977916,14.557938575744629,35.68800728465003,,,1.1540899,70.0,98.13636,69
12/28/25 4:21:09 PM,Joe,,3 Hybrid,,,,,0.0,122.18400078666322,-54.62113571166992,15.058609008789062,1.479633092880249,5017.20751953125,-102.57563781738281,5018.255859375,Measured,1.1712357997894287,25.830156326293945,176.9966632779606,2.1912455558776855,6.767579159607307,187.67140773129066,2.2078850269317627,7.230265559799715,,,1.1540899,70.0,98.13636,69
