Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
2/19/26 3:40:39 PM,Joe,,,8 Iron,78.78254376399833,0.04680059477686882,-3.666762113571167,-0.10490204393863678,3.5618600845336914,93.24480656137105,1.1835719196970333,16.698801040649414,-0.5449798703193665,6034.173828125,-810.2855834960938,6088.33447265625,Measured,7.648086071014404,14.696208000183105,119.55505698163157,2.326751470565796,4.853712605053358,129.8539052380873,2.5435287952423096,5.762782518214963,,,,,1.1263131,79.0,97.36747,48,,,,,962.0,173.0,,5.6
2/19/26 3:41:24 PM,Joe,,,8 Iron,83.20118071952716,-1.1403616666793823,-1.145201325416565,-5.606157302856445,-4.46095609664917,103.38931230450837,1.242642368899016,22.9736328125,-4.748320579528809,7605.08984375,61.943050384521484,7605.341796875,Measured,-0.4666607975959778,28.10525894165039,138.1882010899608,-5.619391918182373,-13.531370321492407,141.0315105608442,-5.6039557456970215,-13.772033330962413,,,,,1.1263131,79.0,97.36747,48,,,,,1158.0,159.0,,7.3
2/19/26 3:42:10 PM,Joe,,,8 Iron,85.2788015186744,-5.186005592346191,-3.075120210647583,2.8222858905792236,5.897406101226807,96.3390428164898,1.1296950836649997,15.283548355102539,1.933509111404419,6516.81640625,-1416.87646484375,6669.0654296875,Measured,12.266263008117676,14.464749336242676,122.73872722582345,6.938959121704102,14.828317330161001,133.06479232934933,7.281979084014893,16.866362313898843,,,,,1.1263131,79.0,97.36747,48,,,,,1068.0,165.0,,6.5
2/19/26 3:42:44 PM,Joe,,,8 Iron,78.41545253800084,,4.28048849105835,3.0830111503601074,-1.1974773406982422,93.60003659105676,1.1936427523095317,26.634075164794922,3.0680599212646484,7333.55517578125,48.124542236328125,7333.712890625,Measured,-0.37598323822021484,26.28687286376953,119.64355762444978,3.3106794357299805,6.909428306139048,124.24443128957941,3.2839605808258057,7.117401583613999,,,,,1.1263131,79.0,97.36747,48,,,,,1065.0,100.0,,
2/19/26 3:43:01 PM,Joe,,,8 Iron,86.47315572139273,,-7.986325263977051,2.1362335681915283,10.12255859375,99.68255192532058,1.1527571891384085,34.74905014038086,0.7554458379745483,3184.205078125,-663.6358032226562,3252.6259765625,Measured,11.7727689743042,37.857460021972656,144.78227910720145,5.4874444007873535,13.845131674672258,150.42662933429708,5.608185768127441,14.70050995326939,,,,,1.1263131,79.0,97.36747,48,,,,,1126.0,215.0,,5.2
2/19/26 3:43:19 PM,Joe,,,8 Iron,85.31524696432017,5.119051933288574,-5.7543721199035645,-8.872101783752441,-3.117729663848877,99.98997024066463,1.1720058699763432,25.299232482910156,-8.007773399353027,5687.8505859375,127.94910430908203,5689.28955078125,Measured,-1.2886604070663452,28.053483963012695,135.90924487443525,-9.589519500732422,-22.64091036138259,143.03649608648772,-9.541306495666504,-23.709549157116776,,,,,1.1263131,79.0,97.36747,48,,,,,1032.0,173.0,,6.0
2/19/26 3:44:29 PM,Joe,,,6 Iron,87.44637114539178,2.8069283962249756,-3.118565797805786,3.5904290676116943,6.7089948654174805,107.01135472903186,1.2237369410230938,17.78774070739746,2.5590434074401855,7029.22216796875,-797.1677856445312,7074.2802734375,Measured,6.470137596130371,23.134366989135742,144.25431232335583,5.958417892456055,14.974540091353555,151.26352652268565,6.062524318695068,15.975522661250825,,,,,1.1263131,79.0,97.36747,48,,,,,1123.0,172.0,,6.5
2/19/26 3:44:53 PM,Joe,,,6 Iron,89.0296616550847,-0.38806575536727905,-0.724453866481781,2.132425308227539,2.856879234313965,105.4071151280113,1.1839550231739115,20.122159957885742,1.6609737873077393,6080.1630859375,-294.31268310546875,6087.2822265625,Measured,2.7712619304656982,24.92327117919922,144.9975608632112,3.1256842613220215,7.906190053684505,152.8985064382211,3.1676175594329834,8.448817077062678,,,,,1.1263131,79.0,97.36747,48,,,,,1145.0,144.0,,8.0
2/19/26 3:45:22 PM,Joe,,,6 Iron,89.49620773217127,2.7991511821746826,-4.352509498596191,4.117972373962402,8.470481872558594,108.22426018411122,1.209260849442761,25.838560104370117,2.837979555130005,8747.2060546875,-671.4940795898438,8772.9423828125,Measured,4.389798164367676,34.872886657714844,138.17383339815981,5.791428565979004,13.94276856750328,139.71478085922547,5.799342632293701,14.117533766378568,,,,,1.1263131,79.0,97.36747,48,,,,,1112.0,163.0,,6.8
2/19/26 3:46:24 PM,Joe,,,6 Iron,84.38101135668963,-3.14717960357666,-2.6375114917755127,1.1936264038085938,3.8311378955841064,95.39077857091927,1.1304768340318878,23.92235565185547,0.6504479050636292,7364.04052734375,45.48371887207031,7364.18115234375,Measured,-0.35388073325157166,24.43102264404297,123.59264537314,0.5675176382064819,1.2245085921500298,128.7413185767093,0.5577800273895264,1.2540282748398401,,,,,1.1263131,79.0,97.36747,48,,,,,1218.0,139.0,,8.8
2/19/26 3:47:13 PM,Joe,,,6 Iron,83.78273773466422,1.9744765758514404,-1.8050434589385986,-5.794661521911621,-3.9896180629730225,120.37605580553125,1.4367644106684152,20.992937088012695,-4.985726356506348,1399.4459228515625,807.9703979492188,1615.94091796875,Measured,-30.0,24.59978485107422,194.56910127521292,-12.545613288879395,-42.263658445129664,215.8016962433529,-13.260009765625,-49.49854636338335,,,,,1.1263131,79.0,97.36747,48,,,,,1059.0,180.0,,5.9
2/19/26 3:47:59 PM,Joe,,,6 Iron,85.87998497375183,2.001500129699707,-2.980437994003296,4.9768385887146,7.957276344299316,100.93061430759744,1.1752518859714014,24.603515625,3.7151548862457275,7483.23583984375,-1211.7669677734375,7580.7119140625,Measured,9.198115348815918,28.22774887084961,131.27911852204997,8.740174293518066,19.948367788827117,136.11183600371487,8.833844184875488,20.90266787578219,,,,,1.1263131,79.0,97.36747,48,,,,,1272.0,173.0,,7.4
2/19/26 3:48:25 PM,Joe,,,6 Iron,85.84445258422502,-1.4472088813781738,-3.399785280227661,6.670787811279297,10.070572853088379,100.1684513788353,1.1668599235408543,18.640151977539062,5.054131984710693,7595.9384765625,-1001.2172241210938,7661.6396484375,Measured,7.50884485244751,20.824810028076172,130.93669687773402,9.040115356445312,20.573570972352517,137.52228110272532,9.14879322052002,21.865912309781773,,,,,1.1263131,79.0,97.36747,48,,,,,1259.0,186.0,,6.8
2/19/26 3:49:17 PM,Joe,,,6 Iron,87.87549045483556,1.1890157461166382,-3.835176944732666,-2.9264395236968994,0.9087374210357666,106.07998628827957,1.2071623809917782,22.874662399291992,-2.88372802734375,6073.31787109375,233.3668670654297,6077.7998046875,Measured,-2.2005043029785156,28.937070846557617,145.7041142180836,-4.303613662719727,-10.933979289738213,152.77203403850032,-4.317109107971191,-11.500226543957167,,,,,1.1263131,79.0,97.36747,48,,,,,1255.0,176.0,,7.1
2/19/26 3:50:08 PM,Joe,,,6 Iron,92.46746300797678,0.946926474571228,-5.93070650100708,2.555302858352661,8.48600959777832,115.74613595742709,1.2517498825229167,20.755632400512695,1.3568922281265259,7606.732421875,-1275.48974609375,7712.927734375,Measured,9.51875114440918,32.37619400024414,155.18782541403516,6.826478958129883,18.44609086177689,160.46176953787148,6.941418170928955,19.392508325718623,,,,,1.1263131,79.0,97.36747,48,,,,,64.0,65.0,,1.0
2/19/26 3:50:36 PM,Joe,,,6 Iron,88.50990232605548,4.240677833557129,-5.376444339752197,-1.5854545831680298,3.790989875793457,115.74425864578062,1.3076984111833994,15.343424797058105,-1.9750666618347168,4766.56494140625,63.96326446533203,4766.994140625,Measured,-0.7688146829605103,22.38841438293457,172.65331505268995,-2.473538637161255,-7.451647014234114,179.31488450952298,-2.4769389629364014,-7.749655636798261,,,,,1.1263131,79.0,97.36747,48,,,,,68.0,69.0,,1.0
2/19/26 3:50:57 PM,Joe,,,6 Iron,92.0346573411181,1.9649033546447754,-2.8815057277679443,-3.2480382919311523,-0.366532564163208,115.1103758351156,1.2507285750895931,17.198719024658203,-3.028566598892212,3390.498291015625,215.7482452392578,3397.355712890625,Measured,-3.6410045623779297,22.87390899658203,174.0986113994662,-4.64072322845459,-14.085928181859348,189.43986867669375,-4.723228931427002,-15.598992350220367,,,,,1.1263131,79.0,97.36747,48,,,,,67.0,68.0,,1.0
2/19/26 3:51:21 PM,Joe,,,6 Iron,90.9558004708314,3.1027519702911377,-3.0977916717529297,11.643814086914062,14.741605758666992,104.33706455599349,1.1471183147846995,23.205167770385742,9.176876068115234,8072.783203125,-2296.335205078125,8393.0322265625,Measured,15.878612518310547,27.936416625976562,134.368964901955,18.619609832763672,42.90181090721204,138.48288895681253,18.750503540039062,44.51502235125577,,,,,1.1263131,79.0,97.36747,48,,,,,1126.0,177.0,,6.4
2/19/26 3:51:53 PM,Joe,,,6 Iron,92.70649597998082,2.7938151359558105,-2.55488657951355,-3.7882204055786133,-1.2333338260650635,124.41671312751306,1.3420495706620148,16.539255142211914,-3.431415319442749,9503.826171875,2132.47314453125,9740.130859375,Measured,-12.646594047546387,31.65499496459961,161.5415157608473,-11.676881790161133,-32.69472772993753,165.0497189552661,-11.776908874511719,-33.68690988001652,,,,,1.1263131,79.0,97.36747,48,,,,,63.0,64.0,,1.0
