Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
4/21/26 3:07:30 PM,Joe,,,7 Iron,82.73704954787672,1.112678050994873,-9.145959854125977,-11.364093780517578,-2.2181339263916016,96.13430491497283,1.1619257084982664,24.159395217895508,-10.479130744934082,6218.56884765625,-1039.667724609375,6304.87939453125,Measured,9.491361618041992,24.603504180908203,127.73505450337996,-6.283972263336182,-13.981466218242495,135.248689826705,-6.094516754150391,-14.359267886437978,,,,,1.1616575,75.0,99.317635,24,,,,,64.0,65.0,,1.0
4/21/26 3:12:26 PM,Joe,,,7 Iron,77.32917175347582,-0.6358327865600586,-2.005762815475464,-3.878469228744507,-1.872706413269043,93.63067090383323,1.210806591881345,26.998821258544922,-3.436837911605835,4886.521484375,-539.2880249023438,4916.18994140625,Measured,6.297811031341553,25.90062713623047,126.85916763799605,-0.8720036149024963,-1.9310096691078193,136.15696657569598,-0.7314167618751526,-1.7381572243631251,,,,,1.1616575,75.0,99.317635,24,,,,,68.0,68.0,,1.0
4/21/26 3:13:34 PM,Joe,,,7 Iron,86.19971674684976,6.156260967254639,-5.69300651550293,-11.272960662841797,-5.579954147338867,106.02218215603784,1.2299597511138283,25.776683807373047,-9.972214698791504,6762.12744140625,22.731748580932617,6762.16552734375,Measured,-0.19260631501674652,33.065975189208984,141.4671803605421,-10.070561408996582,-24.737070655989626,147.30400092124106,-10.069351196289062,-25.754609028706923,,,,,1.1616575,75.0,99.317635,24,,,,,1246.0,185.0,,6.7
4/21/26 3:15:24 PM,Joe,,,5 Iron,83.29908252189053,,,,0.0,110.20785326947463,1.3230380207430572,21.261383056640625,-5.877130031585693,3591.113037109375,870.8922729492188,3695.205810546875,Measured,-13.631808280944824,26.89870834350586,164.19408202484212,-11.506206512451172,-32.75244463355731,178.01423293920536,-11.87764835357666,-36.6393287037927,,,,,1.1616575,75.0,99.317635,24,,,,,23.0,23.0,,1.0
4/21/26 3:18:09 PM,Joe,,,5 Iron,,,,,0.0,99.52975582376752,,17.006563186645508,38.03998947143555,6184.0810546875,0.0,6184.0810546875,Estimated,-0.0,18.172931671142578,132.4884326230614,38.037418365478516,81.63619020583853,137.24574058178945,37.73686981201172,83.99934176280638,,,,,1.1616575,75.0,99.317635,24,,,,,304.0,152.0,,2.0
4/21/26 3:18:57 PM,Joe,,,5 Iron,90.57314462463772,3.949260950088501,-11.760642051696777,-8.91897201538086,2.841670036315918,113.08549895999938,1.2485544079170445,7.603672027587891,-8.797820091247559,2052.437744140625,-135.43572998046875,2056.9013671875,Estimated,3.775345802307129,5.4261322021484375,127.92604801848805,-8.071562767028809,-17.96210531800438,190.50241038138054,-7.820193767547607,-25.920659329738935,,,,,1.1616575,75.0,99.317635,24,,,,,1282.0,145.0,,8.8
4/21/26 3:24:14 PM,Joe,,,5 Iron,87.7033324436196,5.714849948883057,-9.511226654052734,-11.097033500671387,-1.5858068466186523,109.83218614254668,1.2523148560307293,25.774263381958008,-10.305466651916504,4511.0791015625,-235.0216064453125,4517.197265625,Measured,2.982342481613159,34.57495880126953,158.09105032906655,-8.907503128051758,-24.47879637737391,167.77988076731498,-8.842535018920898,-25.791085193997816,,,,,1.1616575,75.0,99.317635,24,,,,,1358.0,167.0,,8.1
4/21/26 3:24:39 PM,Joe,,,5 Iron,88.1338085373897,5.132864475250244,-11.410566329956055,-11.115592002868652,0.29497432708740234,89.9190551140689,1.0202560924837583,24.647611618041992,-10.558369636535645,4770.11083984375,260.98394775390625,4777.2451171875,Measured,-3.1316640377044678,21.21798324584961,120.69529435766025,-11.737539291381836,-24.5528980398637,131.36586700733147,-11.809226036071777,-26.88450033166173,,,,,1.1616575,75.0,99.317635,24,,,,,1324.0,177.0,,7.5
4/21/26 3:25:05 PM,Joe,,,5 Iron,82.40773495214704,-1.0045794248580933,-12.027138710021973,-10.230254173278809,1.796884536743164,101.47303790814038,1.231353318557588,20.1225528717041,-9.908282279968262,4587.19970703125,-187.67471313476562,4591.037109375,Measured,2.342818260192871,21.977325439453125,142.7979523532764,-8.949092864990234,-22.21317741814561,155.29372247811065,-8.875532150268555,-23.96000964747952,,,,,1.1616575,75.0,99.317635,24,,,,,1446.0,167.0,,8.7
4/21/26 3:25:29 PM,Joe,,,5 Iron,88.81697077877452,2.1526591777801514,-11.685568809509277,-14.447640419006348,-2.7620716094970703,113.59162217988742,1.2789405131010565,16.982175827026367,-13.32979965209961,4456.47998046875,-485.8349609375,4482.8837890625,Measured,6.221681594848633,23.715225219726562,165.67764215477703,-10.563339233398438,-30.372474450138924,179.2940421784435,-10.373727798461914,-32.285119187696296,,,,,1.1616575,75.0,99.317635,24,,,,,1348.0,149.0,,9.0
4/21/26 3:26:06 PM,Joe,,,5 Iron,90.78559657037472,7.041777610778809,-10.521306037902832,-10.894266128540039,-0.37296009063720703,106.42827026487336,1.1723034741791099,13.695741653442383,-10.265296936035156,1661.6116943359375,-959.3319702148438,1918.6639404296875,Measured,30.000001907348633,10.091752052307129,136.27293437380385,-4.225123882293701,-10.03999514008236,188.53677330784703,-2.515050172805786,-8.273495463874397,,,,,1.1616575,75.0,99.317635,24,,,,,1313.0,148.0,,8.9
4/21/26 3:26:36 PM,Joe,,,5 Iron,92.5288340323468,3.06149959564209,-9.198766708374023,-3.002687692642212,6.196079254150391,113.51688810988846,1.2268271755181148,27.490867614746094,-3.61749005317688,5230.52197265625,-929.5892333984375,5312.48486328125,Measured,10.077610969543457,39.61920166015625,157.571176844319,1.5595943927764893,4.288318223944904,165.10079851926469,1.7169162034988403,4.946510727115608,,,,,1.1616575,75.0,99.317635,24,,,,,1278.0,165.0,,7.7
4/21/26 3:29:05 PM,Joe,,,3 Hybrid,83.40550049254104,-4.120377540588379,0.6341810822486877,-1.3967071771621704,-2.030888319015503,95.18126205793857,1.141186870120762,21.202943801879883,-1.0679337978363037,2549.408935546875,202.59371948242188,2557.446044921875,Measured,-4.543572425842285,18.021678924560547,136.65771651247147,-2.394164562225342,-5.70868152541647,155.44318985959885,-2.541064977645874,-6.891669980914365,,,,,1.1616575,75.0,99.317635,24,,,,,1427.0,128.0,,
4/21/26 3:29:43 PM,Joe,,,3 Hybrid,93.30452213819828,5.7100043296813965,-14.01448917388916,-17.321395874023438,-3.3069067001342773,128.5029037901565,1.3772419690422297,10.328121185302734,-15.981779098510742,3767.661865234375,322.3564453125,3781.427001953125,Measured,-4.890246391296387,18.46142578125,191.14902326128302,-18.062253952026367,-59.26576082057736,208.45812032437595,-17.62270736694336,-63.11019887448609,,,,,1.1616575,75.0,99.317635,24,,,,,1371.0,162.0,,8.5
4/21/26 3:32:53 PM,Joe,,,3 Hybrid,85.51957527056881,-3.6588122844696045,-8.841398239135742,-12.053750991821289,-3.212352752685547,124.89710864460972,1.4604505255019962,18.378738403320312,-11.007521629333496,3044.525390625,-599.1961669921875,3102.929443359375,Estimated,11.134139060974121,29.409481048583984,198.67038476498422,-6.332365989685059,-21.912503013043473,214.55637947676584,-6.021676063537598,-22.50805510206381,,,,,1.1616575,75.0,99.317635,24,,,,,1493.0,144.0,,
4/21/26 3:35:47 PM,Joe,,,Driver,89.31878471511044,8.376511573791504,-12.703526496887207,-21.00276756286621,-8.299241065979004,109.09086137306033,1.2213652673512583,23.834875106811523,-18.841703414916992,3042.5419921875,783.4688720703125,3141.796630859375,Measured,-14.440217971801758,29.284912109375,166.0692076461939,-24.47845458984375,-68.81095188704897,175.22456451976706,-24.653308868408203,-73.0908261196507,,,,,1.1616575,75.0,99.317635,24,,,,,1466.0,161.0,,9.1
4/21/26 3:38:41 PM,Joe,,,Driver,99.11374356290999,1.1292039155960083,-9.340819358825684,-4.49324893951416,4.847570419311523,130.24345328318023,1.3140806572451926,25.09768295288086,-4.859645366668701,5367.2177734375,-3098.76416015625,6197.52880859375,Measured,30.0,44.312347412109375,177.762055751637,12.568843841552734,38.68322464216204,184.63662081607475,13.029496192932129,41.62681592939615,,,,,1.1616575,75.0,99.317635,24,,,,,1380.0,163.0,,8.5
4/21/26 3:39:12 PM,Joe,,,Driver,99.10021838582065,6.970674514770508,-5.3195977210998535,-15.42623233795166,-10.106634140014648,112.17495161205338,1.1319344542242045,35.00478744506836,-13.33708381652832,5031.25341796875,111.02098083496094,5032.47802734375,Measured,-1.264098882675171,48.88207244873047,146.0075044673676,-13.990524291992188,-35.29897824985775,152.02277810137625,-13.999435424804688,-36.77620141003493,,,,,1.1616575,75.0,99.317635,24,,,,,1464.0,165.0,,8.9
4/21/26 3:40:01 PM,Joe,,,Driver,96.02469551452332,5.748270034790039,-5.900954246520996,-6.79048490524292,-0.8895306587219238,135.8668464545958,1.4149156706677246,17.835575103759766,-6.316227436065674,1274.9241943359375,736.07763671875,1472.155517578125,Estimated,-29.999996185302734,23.1019287109375,220.392732795455,-12.650269508361816,-48.2658534746679,241.24616087265215,-13.201817512512207,-55.096155702285564,,,,,1.1616575,75.0,99.317635,24,,,,,1448.0,181.0,,8.0
4/21/26 3:41:41 PM,Joe,,,Driver,99.20667902264496,2.65787410736084,-10.28276252746582,-7.194868564605713,3.0878939628601074,109.57957679404475,1.1045584619260571,37.468231201171875,-7.196679592132568,4022.124755859375,-2322.1748046875,4644.349609375,Measured,30.000001907348633,47.50439453125,141.6085210685029,7.425683498382568,18.301471116140238,148.11196247945205,7.839271068572998,20.2016609338742,,,,,1.1616575,75.0,99.317635,24,,,,,1438.0,167.0,,8.6
4/21/26 3:43:25 PM,Joe,,,Driver,91.29304244165004,-3.941312551498413,2.5056111812591553,-14.619812965393066,-17.125423431396484,131.96206382964453,1.44547777465066,18.80479621887207,-11.695526123046875,1727.690185546875,674.0036010742188,1854.5064697265625,Measured,-21.311670303344727,27.38861083984375,220.33466128852425,-17.923851013183594,-67.80856341931867,232.21258729148724,-18.02047348022461,-71.83654831880452,,,,,1.1616575,75.0,99.317635,24,,,,,1464.0,123.0,,
