Date,Player,Club Name,Brand/Model,Club Type,Club Speed,Attack Angle,Club Path,Club Face,Face to Path,Ball Speed,Smash Factor,Launch Angle,Launch Direction,Backspin,Sidespin,Spin Rate,Spin Rate Type,Spin Axis,Apex Height,Carry Distance,Carry Deviation Angle,Carry Deviation Distance,Total Distance,Total Deviation Angle,Total Deviation Distance,Target Total Distance,Target Carry Distance,Note,Tag,Air Density,Temperature,Air Pressure,Relative Humidity,Back Stroke Length,Target Backswing Time,Target Downswing Time,Forward Stroke Length,Backswing Time,Downswing Time,Target Tempo,Swing Tempo
,,,,,[mph],[deg],[deg],[deg],[deg],[mph],,[deg],[deg],[rpm],[rpm],[rpm],,[deg],[m],[Yards],[deg],[Yards],[Yards],[deg],[Yards],[Yards],[Yards],,,[g/L],[deg F],[kPa],[%],[Inches],[sec],[sec],[Inches],[sec],[sec],,
3/21/26 4:16:55 PM,Joe,,,7 Iron,80.84913109060518,0.7248238325119019,-8.641550064086914,-3.5026707649230957,5.138879299163818,101.09690145330082,1.2504389359485455,25.387380599975586,-3.9584646224975586,7617.7353515625,-1258.9156494140625,7721.0595703125,Measured,9.383950233459473,29.453760147094727,130.9440559393882,0.1203313022851944,0.275681259751007,135.17667615194645,0.2533377707004547,0.5990797401204614,,,,,1.1229391,84.0,97.885666,35,,,,,53.0,54.0,,1.0
3/21/26 4:17:07 PM,Joe,,,7 Iron,81.2861436421989,-1.0043556690216064,-10.513520240783691,-1.162248134613037,9.351272583007812,98.20175409829011,1.2080995566790504,23.146934509277344,-2.2702221870422363,7080.4453125,-2096.658203125,7384.35400390625,Measured,16.49505043029785,24.505407333374023,127.66281555122383,5.066161632537842,11.273371161646939,133.2903867840037,5.344671249389648,12.415645420812037,,,,,1.1229391,84.0,97.885666,35,,,,,1193.0,154.0,,7.7
3/21/26 4:17:32 PM,Joe,,,7 Iron,88.27063895671301,,-11.72048282623291,6.284339427947998,18.00482177734375,107.80695940480543,1.2213229753290087,5.659911155700684,3.695549964904785,7418.04296875,-2492.465576171875,7825.5830078125,Measured,18.572372436523438,7.131023406982422,122.58001512742732,10.983115196228027,23.35389663749688,141.07950299013527,11.935465812683105,29.176610244123538,,,,,1.1229391,84.0,97.885666,35,,,,,1159.0,164.0,,7.1
3/21/26 4:18:03 PM,Joe,,,7 Iron,79.03427418932031,-1.1450541019439697,-6.319286346435547,-8.352005004882812,-2.0327186584472656,101.54068086005657,1.2847676770817678,23.270736694335938,-7.65123987197876,6299.25439453125,-50.870025634765625,6299.4599609375,Measured,0.46268564462661743,26.82585906982422,137.29455902820496,-8.363183975219727,-19.96911834022609,143.9910881996989,-8.293725967407227,-20.770388325368327,,,,,1.1229391,84.0,97.885666,35,,,,,49.0,50.0,,1.0
3/21/26 4:18:17 PM,Joe,,,7 Iron,83.47804152120756,1.3407460451126099,-2.8732388019561768,2.99411940574646,5.867358207702637,98.36240930905407,1.17830279096887,25.35456657409668,2.0999178886413574,7674.095703125,-774.8388671875,7713.11376953125,Measured,5.765507698059082,27.76214599609375,126.91521164834865,5.170285701751709,11.43708942443367,131.23342892837857,5.224197864532471,11.949221084541328,,,,,1.1229391,84.0,97.885666,35,,,,,1248.0,173.0,,7.2
3/21/26 4:18:46 PM,Joe,,,7 Iron,87.85308218036452,4.989374160766602,-5.451594829559326,-5.417591094970703,0.03400373458862305,101.14771686627682,1.1513280394490666,22.58315086364746,-5.1322736740112305,7761.43115234375,-713.9879150390625,7794.20263671875,Measured,5.255948543548584,26.336990356445312,132.195880719683,-3.217106580734253,-7.418864459607649,137.04022084634136,-3.113321542739868,-7.442852330645864,,,,,1.1229391,84.0,97.885666,35,,,,,1201.0,178.0,,6.7
3/21/26 4:18:54 PM,Joe,,,7 Iron,,,,,0.0,121.30495814143886,,15.706058502197266,2.8324339389801025,1005.6904907226562,580.6356811523438,1161.2713623046875,Measured,-30.000001907348633,14.468033790588379,173.97896407053122,-1.7330262660980225,-5.26154030860774,205.7435777452257,-2.4550321102142334,-8.8133159063411,,,,,1.1229391,84.0,97.885666,35,,,,,72.0,72.0,,1.0
3/21/26 4:19:04 PM,Joe,,,7 Iron,88.74848303661743,1.6671433448791504,-7.767091751098633,-4.143511772155762,3.623579978942871,105.94444438740452,1.1937606228569797,23.43150520324707,-4.375447750091553,8295.384765625,60.40986251831055,8295.6044921875,Estimated,-0.41724035143852234,30.434284210205078,137.69692949109816,-5.263469696044922,-12.631711475909643,141.51939465513587,-5.24026346206665,-12.925272955773488,,,,,1.1229391,84.0,97.885666,35,,,,,1273.0,168.0,,7.6
3/21/26 4:19:34 PM,Joe,,,7 Iron,86.07762322395122,8.189188003540039,-6.994445323944092,-3.3618345260620117,3.63261079788208,102.93056560398941,1.195787729131313,10.399731636047363,-3.636681079864502,2356.376708984375,-1360.45458984375,2720.909423828125,Estimated,30.0,6.747032165527344,115.08124811234228,2.5944252014160156,5.209275952370044,152.6919020338217,4.1983866691589355,11.178646187769772,,,,,1.1229391,84.0,97.885666,35,,,,,1218.0,155.0,,7.9
